Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
3224235299,"Mar 27, 2020, 3:42:20 PM",Afternoon Run,Run,,3777,11.58,163.0,82,false,,,activities/3446929246.tcx.gz,,,3777.0,3569.0,11585.2998046875,4.599999904632568,3.246091365814209,43.54637145996094,43.74639892578125,119.4000015258789,141.1999969482422,8.199999809265137,-0.0017263256013393402,,,90.0,83.43421936035156,163.0,,,,472.0,,,82.0,,,,,,,,,,,,,0.0,,1.0,11651.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3228119929,"Mar 28, 2020, 3:42:56 PM",Afternoon Ride,Ride,,2082,12.82,109.0,4,false,,,activities/3451047223.tcx.gz,,,2082.0,2002.0,12823.2001953125,8.800000190734863,6.4051947593688965,37.66055679321289,37.960601806640625,116.19999694824219,137.1999969482422,7.300000190734863,-0.0023395095486193895,,,,,109.0,,,,111.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3232345979,"Mar 29, 2020, 4:54:44 PM",Evening Activity,Virtual Ride,,1940,0,169.0,9,false,,,activities/3455575120.tcx.gz,,,1940.0,1940.0,,0.0,0.0,,,,,0.0,0.0,,,,,169.0,,,,130.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3235318581,"Mar 30, 2020, 3:47:07 PM",Afternoon Run,Run,,3758,12.89,182.0,110,false,,,activities/3458754279.tcx.gz,,,3758.0,3719.0,12890.2001953125,5.599999904632568,3.4660391807556152,61.01221466064453,61.412200927734375,111.69999694824219,132.39999389648438,15.300000190734863,-0.0031031325925141573,,,92.0,85.95211029052734,182.0,,,,517.0,,,110.0,,,,,,,,,,,,,0.0,,1.0,12974.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3250874622,"Apr 3, 2020, 5:37:49 PM",Evening Activity,Virtual Ride,,2007,0,183.0,40,false,,,activities/3475211022.tcx.gz,,,2007.0,2007.0,,0.0,0.0,,,,,0.0,0.0,,,,,183.0,,,,226.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3259197615,"Apr 5, 2020, 3:24:48 PM",Afternoon Run,Run,,2718,5.35,152.0,10,false,,,activities/3484153116.tcx.gz,,,2718.0,2015.0,5350.10009765625,7.300000190734863,2.6551365852355957,,0.0,129.8000030517578,130.60000610351562,3.5999999046325684,0.0,,,95.0,81.1261978149414,152.0,,,,284.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,5360.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3272342089,"Apr 8, 2020, 4:01:58 PM",Evening Activity,Workout,,2674,0,142.0,5,false,,,activities/3498236617.tcx.gz,,,2674.0,2674.0,,0.0,0.0,,,,,0.0,0.0,,,,,142.0,,,,112.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3299005527,"Apr 14, 2020, 5:37:26 PM",Evening Activity,Virtual Ride,,2018,0,165.0,11,false,,,activities/3526368642.tcx.gz,,,2018.0,2018.0,,0.0,0.0,,,,,0.0,0.0,,,,,165.0,,,,160.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3312818843,"Apr 17, 2020, 4:39:07 PM",Evening Run,Run,,4068,10.03,167.0,46,false,,,activities/3540902178.tcx.gz,,,4068.0,3112.0,10030.7998046875,6.599999904632568,3.223264694213867,,0.0,129.8000030517578,130.5,4.5,0.0,,,93.0,81.28488159179688,167.0,,,,505.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,10040.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3323198592,"Apr 19, 2020, 5:31:42 PM",Evening Activity,Virtual Ride,,2383,0,174.0,11,false,,,activities/3551862181.tcx.gz,,,2383.0,2383.0,,0.0,0.0,,,,,0.0,0.0,,,,,174.0,,,,197.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3326583000,"Apr 20, 2020, 3:11:46 PM",Afternoon Run,Run,,2459,7.03,164.0,22,false,,,activities/3555459252.tcx.gz,,,2459.0,2154.0,7036.10009765625,4.599999904632568,3.2665274143218994,26.13223648071289,26.232200622558594,116.5,131.3000030517578,5.5,-0.0014212419046089053,,,87.0,82.91809844970703,164.0,,,,250.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,7058.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3336743525,"Apr 22, 2020, 3:26:32 PM",Afternoon Run,Run,,4193,12.38,180.0,79,false,,,activities/3566115144.tcx.gz,,,4193.0,3741.0,12388.599609375,5.599999904632568,3.3115744590759277,44.82695388793945,44.926998138427734,101.9000015258789,111.30000305175781,6.300000190734863,-0.0008071936899796128,,,90.0,83.22847747802734,180.0,,,,493.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,12419.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3357727832,"Apr 26, 2020, 4:17:34 PM",Evening Run,Run,,2559,7.42,148.0,8,false,,,activities/3588106651.tcx.gz,,,2559.0,2148.0,7423.0,5.0,3.455772876739502,37.21102523803711,37.51100158691406,112.0999984741211,131.10000610351562,17.0,-0.004041492473334074,,,90.0,84.76366424560547,148.0,,,,216.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,7502.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3362998663,"Apr 27, 2020, 6:52:06 PM",Evening Activity,Virtual Ride,,2001,0,175.0,17,false,,,activities/3593685325.tcx.gz,,,2001.0,2001.0,,0.0,0.0,,,,,0.0,0.0,,,,,175.0,,,,192.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3366787374,"Apr 28, 2020, 3:36:15 PM",Afternoon Run,Run,,3427,8.22,174.0,52,false,,,activities/3597670552.tcx.gz,,,3427.0,2452.0,8220.7998046875,4.699999809265137,3.352691650390625,28.615385055541992,28.71540069580078,102.80000305175781,113.30000305175781,6.5,-0.0012164266081526875,,,87.0,84.03360748291016,174.0,,,,320.0,,,52.0,,,,,,,,,,,,,0.0,,1.0,8248.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3366788787,"Apr 28, 2020, 4:37:41 PM",Evening Ride,Ride,,1455,7.36,162.0,26,false,,,activities/3597672432.tcx.gz,,,1455.0,1455.0,7365.2001953125,6.599999904632568,5.06199312210083,23.28636360168457,3.4863998889923096,110.4000015258789,131.3000030517578,6.800000190734863,0.2688317894935608,,,,,162.0,,,,181.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3366790374,"Apr 28, 2020, 3:12:06 PM",Afternoon Ride,Ride,,1135,7.65,167.0,7,false,,,activities/3597674084.tcx.gz,,,1135.0,989.0,7653.2001953125,10.100000381469727,7.738321304321289,2.5428571701049805,22.54286003112793,110.4000015258789,131.3000030517578,6.199999809265137,-0.2613286077976227,,,,,167.0,,,,84.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3376519754,"Apr 30, 2020, 5:28:13 PM",Evening Run,Run,,2778,8.39,160.0,19,false,,,activities/3607871519.tcx.gz,,,2778.0,2578.0,8397.5,6.0,3.2573699951171875,33.30204772949219,33.50199890136719,112.19999694824219,131.3000030517578,7.599999904632568,-0.002381661208346486,,,94.0,84.01126861572266,160.0,,,,291.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,8424.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3386861650,"May 2, 2020, 4:03:57 PM",Evening Run,Run,,7121,21.32,176.0,170,false,,,activities/3618742320.tcx.gz,,,7121.0,6822.0,21322.30078125,4.599999904632568,3.1255204677581787,123.22451782226562,123.2249984741211,112.0999984741211,131.3000030517578,46.29999923706055,0.0,,,92.0,83.62091064453125,176.0,,,,924.0,,,170.0,,,,,,,,,,,,,0.0,,1.0,21546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3392430055,"May 3, 2020, 3:38:37 PM",Afternoon Ride,Ride,,2839,15.29,102.0,4,false,,,activities/3624614244.tcx.gz,,,2839.0,2754.0,15290.5,10.300000190734863,5.552105903625488,65.02812957763672,65.3281021118164,108.4000015258789,139.8000030517578,7.599999904632568,-0.0019620025996118784,,,,,102.0,,,,114.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3397418284,"May 4, 2020, 4:01:43 PM",Evening Run,Run,,3145,9.31,169.0,31,false,,,activities/3629903508.tcx.gz,,,3145.0,2753.0,9317.5,4.800000190734863,3.3844895362854004,32.27792739868164,32.17789840698242,108.4000015258789,135.1999969482422,5.400000095367432,0.0010732492664828897,,,92.0,85.44448852539062,169.0,,,,325.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,9340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3408778227,"May 6, 2020, 4:00:08 PM",Evening Run,Run,,3822,10.40,176.0,57,false,,,activities/3641457182.tcx.gz,,,3822.0,3217.0,10401.2998046875,6.5,3.233229637145996,31.518096923828125,31.818099975585938,121.80000305175781,139.8000030517578,5.900000095367432,-0.002884254790842533,,,90.0,84.32466125488281,176.0,,,,409.0,,,57.0,,,,,,,,,,,,,0.0,,1.0,10453.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3419913017,"May 8, 2020, 4:16:32 PM",Evening Run,Run,,3417,9.92,181.0,110,false,,,activities/3653264384.tcx.gz,,,3417.0,3051.0,9919.7001953125,4.5,3.2512946128845215,25.154621124267578,25.05459976196289,121.80000305175781,139.8000030517578,8.699999809265137,0.0010080949869006872,,,87.0,83.77124786376953,181.0,,,,445.0,,,110.0,,,,,,,,,,,,,0.0,,1.0,9945.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3431437351,"May 10, 2020, 5:25:30 PM",Evening Run,Run,,3067,9.25,163.0,12,false,,,activities/3665407808.tcx.gz,,,3067.0,2715.0,9257.5,5.5,3.4097604751586914,31.529306411743164,31.62929916381836,108.4000015258789,135.1999969482422,9.100000381469727,-0.0010802051983773708,,,89.0,83.90240478515625,163.0,,,,292.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,9286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3440782181,"May 12, 2020, 5:03:30 PM",Evening Run,Run,,3813,11.47,175.0,89,false,,,activities/3675236897.tcx.gz,,,3813.0,3593.0,11476.7998046875,7.599999904632568,3.194211006164551,23.956140518188477,24.156099319458008,115.5999984741211,131.10000610351562,3.5,-0.00174264598172158,,,105.0,83.70150756835938,175.0,,,,488.0,,,89.0,,,,,,,,,,,,,0.0,,1.0,11498.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3451075775,"May 14, 2020, 4:34:15 PM",Evening Run,Run,,4771,14.61,175.0,146,false,,,activities/3686019573.tcx.gz,,,4771.0,4578.0,14611.7001953125,5.5,3.191721200942993,68.49288940429688,68.4928970336914,108.80000305175781,131.6999969482422,42.70000076293945,0.0,,,89.0,84.26229858398438,175.0,,,,645.0,,,146.0,,,,,,,,,,,,,0.0,,1.0,14762.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3455973842,"May 15, 2020, 4:57:39 PM",Evening Ride,Ride,,2117,14.19,107.0,3,false,,,activities/3691170546.tcx.gz,,,2117.0,2034.0,14191.7998046875,9.600000381469727,6.977286338806152,63.83440399169922,62.93439865112305,108.80000305175781,131.39999389648438,15.800000190734863,0.006341690197587013,,,,,107.0,,,,100.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3461825425,"May 16, 2020, 5:24:29 PM",Evening Run,Run,,2090,6.38,169.0,15,false,,,activities/3697299711.tcx.gz,,,2090.0,1757.0,6382.39990234375,4.599999904632568,3.6325554847717285,22.100000381469727,22.200000762939453,108.5,130.8000030517578,16.799999237060547,-0.001566808670759201,,,90.0,86.78767395019531,169.0,,,,203.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,6402.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3472545751,"May 18, 2020, 4:09:19 PM",Evening Run,Run,,4817,12.63,172.0,99,false,,,activities/3708679352.tcx.gz,,,4817.0,4124.0,12631.099609375,4.800000190734863,3.0628273487091064,62.6550407409668,62.755001068115234,115.0999984741211,150.39999389648438,49.599998474121094,-0.000791696656960994,,,90.0,81.99684143066406,172.0,,,,554.0,,,99.0,,,,,,,,,,,,,0.0,,1.0,12752.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3483627710,"May 20, 2020, 4:38:15 PM",Evening Run,Run,,3820,12.07,181.0,107,false,,,activities/3720255412.tcx.gz,,,3820.0,3674.0,12071.900390625,6.099999904632568,3.2857649326324463,22.36225128173828,22.462299346923828,115.19999694824219,131.6999969482422,13.0,-0.0008283700444735587,,,98.0,84.57185363769531,181.0,,,,509.0,,,107.0,,,,,,,,,,,,,0.0,,1.0,12124.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3494448977,"May 22, 2020, 4:17:14 PM",Evening Run,Run,,4612,13.04,149.0,17,false,,,activities/3731682635.tcx.gz,,,4612.0,4075.0,13042.099609375,4.5,3.2005152702331543,60.20017623901367,60.300201416015625,117.69999694824219,153.60000610351562,10.5,-0.0007667476893402636,,,87.0,83.56774139404297,,122.22538757324219,,,425.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,13102.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3505166773,"May 24, 2020, 3:36:15 PM",Afternoon Run,Run,,3922,11.58,173.0,74,false,,,activities/3743074419.tcx.gz,,,3922.0,3630.0,11588.400390625,4.699999809265137,3.192396640777588,57.495914459228516,57.49589920043945,118.0999984741211,153.60000610351562,11.199999809265137,0.0,,,87.0,83.32762908935547,,149.5561065673828,,,478.0,,,74.0,,,,,,,,,,,,,0.0,,1.0,11653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3515493798,"May 26, 2020, 4:11:24 PM",Evening Run,Run,,3924,11.23,157.0,17,false,,,activities/3754007007.tcx.gz,,,3924.0,3264.0,11236.2001953125,8.300000190734863,3.4424631595611572,22.281850814819336,22.381900787353516,115.19999694824219,131.6999969482422,17.299999237060547,-0.0008899805834516883,,,103.0,85.16446685791016,,125.61305236816406,,,352.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,11285.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3526050294,"May 28, 2020, 3:02:10 PM",Afternoon Run,Run,,3822,12.37,179.0,107,false,,,activities/3765086510.tcx.gz,,,3822.0,3681.0,12377.2001953125,5.099999904632568,3.3624558448791504,53.733619689941406,53.8336181640625,112.0999984741211,150.3000030517578,5.5,-0.0008079371764324605,,,90.0,84.62435150146484,,156.346923828125,,,511.0,,,107.0,,,,,,,,,,,,,0.0,,1.0,12427.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3543578734,"May 31, 2020, 4:14:52 PM",Evening Run,Run,,8209,22.83,172.0,210,false,,,activities/3783689510.tcx.gz,,,8209.0,7431.0,22835.900390625,4.900000095367432,3.073058843612671,86.1654281616211,86.36540222167969,108.4000015258789,153.8000030517578,8.699999809265137,-0.0008758139447309077,,,99.0,83.63750457763672,,156.2655792236328,,,1031.0,,,210.0,,,,,,,,,,,,,0.0,,1.0,22912.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3554160035,"Jun 2, 2020, 5:55:47 PM",Evening Run,Run,,2624,8.30,153.0,12,false,,,activities/3794916297.tcx.gz,,,2624.0,2301.0,8307.400390625,5.199999809265137,3.6103432178497314,30.471532821655273,30.571533203125,112.0999984741211,131.3000030517578,6.5,-0.0012037460692226887,,,92.0,87.11988067626953,,130.2677459716797,,,257.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,8332.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3564067316,"Jun 4, 2020, 5:06:04 PM",Evening Run,Run,,3333,9.61,178.0,79,false,,,activities/3805348244.tcx.gz,,,3333.0,2785.0,9614.400390625,6.0,3.4522082805633545,19.437841415405273,19.537841796875,117.19999694824219,131.10000610351562,8.699999809265137,-0.0010401065228506923,,,98.0,85.78290557861328,,155.7028350830078,,,385.0,,,79.0,,,,,,,,,,,,,0.0,,1.0,9646.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3573880223,"Jun 6, 2020, 5:24:06 PM",Evening Run,Run,,3638,10.45,170.0,18,false,,,activities/3815702894.tcx.gz,,,3638.0,3216.0,10456.2001953125,4.5,3.2513060569763184,38.86770248413086,38.96770477294922,102.9000015258789,130.8000030517578,7.400000095367432,-0.00095637037884444,,,92.0,84.93424987792969,,123.98568725585938,,,340.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,10502.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3584068020,"Jun 8, 2020, 5:09:47 PM",Evening Run,Run,,4045,11.38,180.0,74,false,,,activities/3826465554.tcx.gz,,,4045.0,3457.0,11388.7001953125,6.099999904632568,3.2943882942199707,39.34779357910156,39.547794342041016,111.19999694824219,131.39999389648438,21.299999237060547,-0.0017561266431584954,,,91.0,84.5357666015625,,150.26641845703125,,,459.0,,,74.0,,,,,,,,,,,,,0.0,,1.0,11449.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3599633446,"Jun 11, 2020, 5:53:50 PM",Evening Run,Run,,5053,14.60,178.0,130,false,,,activities/3842835554.tcx.gz,,,5053.0,4603.0,14602.2001953125,4.300000190734863,3.1723225116729736,64.77684020996094,64.87683868408203,118.0999984741211,147.0,34.70000076293945,-0.0006848283228464425,,,88.0,83.82019805908203,,155.26718139648438,,,633.0,,,130.0,,,,,,,,,,,,,0.0,,1.0,14716.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3604240287,"Jun 12, 2020, 3:03:12 PM",Afternoon Ride,Ride,,14599,25.96,165.0,78,false,,,activities/3847710220.tcx.gz,,,14599.0,4260.0,25960.80078125,11.5,6.094084739685059,119.26414489746094,119.26414489746094,105.9000015258789,131.6999969482422,43.599998474121094,0.0,,,,,,143.12200927734375,,,506.0,,,78.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3608226761,"Jun 13, 2020, 2:24:39 PM",Afternoon Swim,Swim,,969,85,121.0,0,false,,,activities/3851961588.tcx.gz,,,969.0,166.0,84.5999984741211,0.5,0.5096385478973389,0.0,1.2000000476837158,92.30000305175781,93.5,0.0,-1.4184397459030151,,,,,,100.77710723876953,,,81.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3615521494,"Jun 14, 2020, 6:03:53 PM",Evening Run,Run,,3308,10.20,181.0,75,false,,,activities/3859736692.tcx.gz,,,3308.0,3102.0,10203.900390625,4.5,3.2894585132598877,38.94680404663086,38.94680404663086,102.9000015258789,130.8000030517578,6.699999809265137,0.0,,,89.0,84.61882019042969,,152.1303253173828,,,415.0,,,75.0,,,,,,,,,,,,,0.0,,1.0,10252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3625365805,"Jun 16, 2020, 6:08:55 PM",Evening Run,Run,,3921,11.04,175.0,47,false,,,activities/3870225980.tcx.gz,,,3921.0,3403.0,11046.900390625,7.300000190734863,3.2462239265441895,29.65123748779297,29.751237869262695,115.0999984741211,131.6999969482422,22.0,-0.0009052313398569822,,,102.0,84.14807891845703,,139.14491271972656,,,412.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,11145.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3635633698,"Jun 18, 2020, 6:12:01 PM",Evening Run,Run,,4133,12.46,179.0,100,false,,,activities/3881211287.tcx.gz,,,4133.0,3787.0,12468.099609375,5.099999904632568,3.292342185974121,43.42183303833008,43.12183380126953,98.30000305175781,130.6999969482422,3.799999952316284,0.0024061405565589666,,,89.0,84.73152923583984,,153.7445831298828,,,517.0,,,100.0,,,,,,,,,,,,,0.0,,1.0,12513.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3645307906,"Jun 20, 2020, 6:25:00 PM",Evening Run,Run,,3570,11.37,177.0,83,false,,,activities/3891625198.tcx.gz,,,3570.0,3421.0,11377.0,5.199999809265137,3.3256356716156006,46.252166748046875,46.35216522216797,118.5,141.5,31.700000762939453,-0.0008789663552306592,,,92.0,84.70643615722656,,152.9040985107422,,,461.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,11477.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3655203052,"Jun 22, 2020, 4:06:53 PM",Evening Run,Run,,10945,12.27,195.0,66,false,,,activities/3902363090.tcx.gz,,,10945.0,3972.0,12276.0,6.5,3.090634346008301,119.82849884033203,113.12849426269531,107.4000015258789,123.80000305175781,31.700000762939453,0.054578039795160294,,,109.0,81.6534194946289,,144.2054443359375,,,508.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,12621.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3665625003,"Jun 24, 2020, 6:17:32 PM",Evening Run,Run,,2990,8.15,159.0,15,false,,,activities/3913649299.tcx.gz,,,2990.0,2427.0,8155.39990234375,6.599999904632568,3.3602802753448486,13.917647361755371,13.917647361755371,117.5,131.6999969482422,11.5,0.0,,,98.0,84.0821304321289,,126.42621612548828,,,263.0,,,15.0,,,,,,,,,,,,,0.0,,1.0,8184.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3675420815,"Jun 26, 2020, 6:38:25 PM",Evening Run,Run,,1987,6.59,173.0,44,false,,,activities/3924322216.tcx.gz,,,1987.0,1839.0,6592.2998046875,5.199999809265137,3.5847198963165283,25.809663772583008,25.309663772583008,116.30000305175781,131.39999389648438,6.0,0.007584606297314167,,,92.0,86.28874206542969,,152.03045654296875,,,246.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,6619.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3689347694,"Jun 29, 2020, 5:02:40 PM",Evening Run,Run,,4507,5.31,181.0,16,false,,,activities/3939535205.tcx.gz,,,4507.0,1377.0,5313.5,7.099999904632568,3.858750820159912,0.0,0.20000000298023224,117.19999694824219,119.0999984741211,6.099999904632568,-0.0037639974616467953,,,98.0,87.38921356201172,,135.10618591308594,,,162.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,5329.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3694645220,"Jun 30, 2020, 6:59:08 PM",Evening Run,Run,,2375,7.38,173.0,68,false,,,activities/3945314836.tcx.gz,,,2375.0,2179.0,7379.89990234375,5.0,3.386828899383545,28.368032455444336,28.368032455444336,118.0999984741211,131.6999969482422,9.699999809265137,0.0,,,89.0,84.33609771728516,,157.99264526367188,,,304.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,7420.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3704458923,"Jul 2, 2020, 6:13:20 PM",Evening Run,Run,,5182,14.13,184.0,117,false,,,activities/3956020556.tcx.gz,,,5182.0,4284.0,14132.400390625,4.800000190734863,3.298879623413086,65.53296661376953,65.63296508789062,118.0999984741211,153.60000610351562,40.599998474121094,-0.0007075939211063087,,,95.0,84.88951110839844,,155.00607299804688,,,585.0,,,117.0,,,,,,,,,,,,,0.0,,1.0,14248.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3722855086,"Jul 6, 2020, 3:22:37 PM",Afternoon Run,Run,,4916,10.55,169.0,36,false,,,activities/3976063053.tcx.gz,,,4916.0,3072.0,10555.2001953125,6.300000190734863,3.4359374046325684,24.245277404785156,26.245277404785156,1.7999999523162842,15.199999809265137,47.599998474121094,-0.018948007375001907,,,101.0,83.8497543334961,,139.39537048339844,,,392.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,10625.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3736769780,"Jul 9, 2020, 1:40:57 PM",Afternoon Run,Run,,3911,10.03,168.0,23,false,,,activities/3991262272.tcx.gz,,,3911.0,2996.0,10034.0,4.699999809265137,3.3491320610046387,4.306666851043701,4.606666564941406,1.7000000476837158,6.099999904632568,5.300000190734863,-0.002989834640175104,,,90.0,84.78224182128906,,132.4096221923828,,,339.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,10045.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
